Gene Name,AF1,AF2,AF3,AF4,AF5,AF6,AF7,AF8,AF9,AF10
G2883,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2885,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2886,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2887,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2888,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2890,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2891,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2892,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2893,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2894,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2895,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2896,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2898,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2899,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2900,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2901,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2902,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2903,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2904,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2905,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2906,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2907,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2908,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2909,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2910,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2911,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2912,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2913,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2914,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2915,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2916,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2917,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2918,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2919,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2920,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2921,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2922,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2923,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2924,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2925,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2926,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2927,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2928,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2929,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2930,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2931,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2932,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2933,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2934,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2935,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2936,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2937,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2938,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2939,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2940,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2941,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2942,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2943,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2944,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2945,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2946,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2947,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2948,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2949,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2950,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2951,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2952,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2953,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2954,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2956,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2957,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2958,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2959,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2960,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2961,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2962,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2963,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2964,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2965,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2966,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2967,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2968,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2969,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2970,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2971,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2972,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2973,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2974,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2975,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2976,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2977,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2978,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2980,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2981,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2982,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2983,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2984,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2985,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2986,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2987,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2988,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2989,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2990,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2991,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2992,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2993,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2994,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2995,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2996,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2997,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G2999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3000,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3005,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3007,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3008,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3009,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3010,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3011,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3012,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3013,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3014,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3015,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3016,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3017,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3018,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3019,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3020,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3021,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3022,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3023,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3024,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3025,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3026,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3027,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3028,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3029,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3030,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3031,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3032,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3033,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3034,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3035,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3036,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3037,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3038,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3039,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3040,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3041,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3042,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3043,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3044,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3045,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3046,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3047,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3048,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3049,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3051,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3052,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3053,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3054,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3055,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3056,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3057,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3058,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3059,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3060,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3061,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3062,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3063,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3064,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3065,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3066,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3067,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3068,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3069,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3070,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3071,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3072,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3073,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3074,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3075,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3076,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3077,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3078,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3079,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3080,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3081,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3082,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3083,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3084,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3085,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3086,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3087,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3088,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3089,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3090,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3091,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3092,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3093,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3094,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3095,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3096,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3097,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3098,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3099,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3100,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3101,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3102,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3103,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3104,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3105,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3106,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3107,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3108,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3109,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3110,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3111,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3112,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3113,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3114,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3115,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3116,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3117,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3118,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3119,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3120,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3121,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3122,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3123,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3124,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3126,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3127,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3128,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3129,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3130,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3131,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3132,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3133,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3134,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3135,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3136,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3137,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3138,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3139,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3140,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3141,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3142,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3143,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3144,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3145,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3146,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3147,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3148,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3149,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3150,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3151,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3152,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3153,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3154,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3155,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3156,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3157,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3158,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3159,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3160,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3161,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3162,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3163,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3164,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3165,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3166,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3168,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3169,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3170,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3171,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3172,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3173,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3174,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3175,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3176,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3177,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3178,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3179,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3180,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3181,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3182,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3183,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3184,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3185,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3186,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3187,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3188,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3189,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3190,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3191,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3192,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3193,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3194,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3195,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3196,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3197,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3198,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
G3199,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
